instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,count_hour,day_of_week,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,count_day
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15896,Fall,1,10,0,0,3,1,2,0.3,0.3182,0.81,0.1045,0,16,16
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15897,Fall,1,10,1,0,3,1,2,0.3,0.3182,0.81,0.0896,0,8,8
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15898,Fall,1,10,2,0,3,1,2,0.3,0.303,0.81,0.1343,0,7,7
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15899,Fall,1,10,3,0,3,1,2,0.3,0.3182,0.81,0.1045,0,3,3
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15900,Fall,1,10,4,0,3,1,2,0.3,0.2879,0.87,0.194,0,5,5
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15901,Fall,1,10,5,0,3,1,2,0.3,0.303,0.81,0.1343,0,24,24
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15902,Fall,1,10,6,0,3,1,1,0.3,0.303,0.81,0.1642,0,116,116
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15903,Fall,1,10,7,0,3,1,2,0.3,0.303,0.87,0.1343,3,334,337
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15904,Fall,1,10,8,0,3,1,1,0.32,0.3333,0.81,0.1343,6,615,621
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15905,Fall,1,10,9,0,3,1,1,0.34,0.3333,0.76,0.1343,17,280,297
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15906,Fall,1,10,10,0,3,1,1,0.36,0.3333,0.71,0.2836,21,147,168
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15907,Fall,1,10,11,0,3,1,2,0.36,0.3485,0.66,0.2239,37,152,189
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15908,Fall,1,10,12,0,3,1,1,0.4,0.4091,0.58,0.194,44,197,241
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15909,Fall,1,10,13,0,3,1,1,0.42,0.4242,0.5,0.2239,22,191,213
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15910,Fall,1,10,14,0,3,1,2,0.42,0.4242,0.5,0.2239,45,179,224
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15911,Fall,1,10,15,0,3,1,1,0.42,0.4242,0.54,0.1642,33,197,230
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15912,Fall,1,10,16,0,3,1,2,0.42,0.4242,0.54,0.2239,51,373,424
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15913,Fall,1,10,17,0,3,1,2,0.4,0.4091,0.58,0.1642,39,684,723
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15914,Fall,1,10,18,0,3,1,2,0.4,0.4091,0.58,0.1642,28,556,584
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15915,Fall,1,10,19,0,3,1,2,0.4,0.4091,0.5,0.194,27,383,410
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15916,Fall,1,10,20,0,3,1,2,0.4,0.4091,0.5,0.194,9,259,268
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15917,Fall,1,10,21,0,3,1,2,0.4,0.4091,0.5,0.194,12,180,192
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15918,Fall,1,10,22,0,3,1,1,0.36,0.3485,0.57,0.1343,18,147,165
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,Rabu,15919,Fall,1,10,23,0,3,1,1,0.36,0.3636,0.57,0.0896,7,94,101
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15920,Fall,1,11,0,0,4,1,1,0.36,0.3636,0.57,0.0896,8,52,60
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15921,Fall,1,11,1,0,4,1,1,0.3,0.3182,0.75,0.1045,8,22,30
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15922,Fall,1,11,2,0,4,1,1,0.32,0.3333,0.66,0.1343,10,10,20
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15923,Fall,1,11,3,0,4,1,1,0.34,0.3333,0.61,0.1343,5,10,15
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15924,Fall,1,11,4,0,4,1,2,0.34,0.3485,0.66,0.1045,2,8,10
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15925,Fall,1,11,5,0,4,1,1,0.34,0.3333,0.66,0.1343,1,39,40
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15926,Fall,1,11,6,0,4,1,1,0.34,0.3333,0.61,0.1642,2,146,148
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15927,Fall,1,11,7,0,4,1,2,0.36,0.3485,0.57,0.1642,6,414,420
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15928,Fall,1,11,8,0,4,1,2,0.36,0.3788,0.56,0.1045,12,668,680
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15929,Fall,1,11,9,0,4,1,3,0.36,0.3636,0.57,0.1045,21,310,331
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15930,Fall,1,11,10,0,4,1,3,0.36,0.3485,0.62,0.194,13,133,146
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15931,Fall,1,11,11,0,4,1,3,0.36,0.3485,0.62,0.194,14,156,170
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15932,Fall,1,11,12,0,4,1,3,0.38,0.3939,0.62,0.1642,23,198,221
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15933,Fall,1,11,13,0,4,1,2,0.4,0.4091,0.58,0.1642,49,199,248
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15934,Fall,1,11,14,0,4,1,2,0.4,0.4091,0.5,0.2239,31,154,185
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15935,Fall,1,11,15,0,4,1,2,0.4,0.4091,0.54,0.1642,35,179,214
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15936,Fall,1,11,16,0,4,1,2,0.4,0.4091,0.54,0.1642,31,313,344
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15937,Fall,1,11,17,0,4,1,3,0.4,0.4091,0.5,0.2239,37,652,689
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15938,Fall,1,11,18,0,4,1,2,0.4,0.4091,0.5,0.1642,50,628,678
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15939,Fall,1,11,19,0,4,1,2,0.4,0.4091,0.5,0.1642,28,424,452
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15940,Fall,1,11,20,0,4,1,2,0.38,0.3939,0.54,0.2537,16,280,296
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15941,Fall,1,11,21,0,4,1,2,0.38,0.3939,0.54,0.1343,29,238,267
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15942,Fall,1,11,22,0,4,1,1,0.36,0.3485,0.57,0.1642,27,175,202
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,Kamis,15943,Fall,1,11,23,0,4,1,1,0.34,0.3333,0.57,0.1642,8,112,120
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15944,Fall,1,11,0,0,5,1,1,0.34,0.3333,0.57,0.1642,10,40,50
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15945,Fall,1,11,1,0,5,1,1,0.32,0.3182,0.66,0.1642,5,19,24
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15946,Fall,1,11,2,0,5,1,1,0.32,0.3182,0.66,0.1642,3,7,10
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15947,Fall,1,11,3,0,5,1,1,0.3,0.303,0.7,0.1642,0,3,3
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15948,Fall,1,11,4,0,5,1,1,0.3,0.3182,0.7,0.1045,1,6,7
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15949,Fall,1,11,5,0,5,1,2,0.32,0.3182,0.66,0.1642,1,25,26
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15950,Fall,1,11,6,0,5,1,1,0.3,0.303,0.7,0.1642,2,120,122
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15951,Fall,1,11,7,0,5,1,2,0.3,0.303,0.7,0.1343,8,349,357
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15952,Fall,1,11,8,0,5,1,1,0.32,0.3333,0.57,0.1045,31,656,687
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15953,Fall,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,27,355,382
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15954,Fall,1,11,10,0,5,1,1,0.38,0.3939,0.46,0.2985,21,183,204
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15955,Fall,1,11,11,0,5,1,1,0.42,0.4242,0.41,0.4179,42,179,221
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15956,Fall,1,11,12,0,5,1,1,0.42,0.4242,0.41,0.3582,52,240,292
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15957,Fall,1,11,13,0,5,1,1,0.4,0.4091,0.43,0.3582,64,230,294
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15958,Fall,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.4925,63,199,262
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15959,Fall,1,11,15,0,5,1,2,0.4,0.4091,0.4,0.4179,51,255,306
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15960,Fall,1,11,16,0,5,1,1,0.38,0.3939,0.4,0.3284,48,373,421
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15961,Fall,1,11,17,0,5,1,1,0.38,0.3939,0.4,0.3284,57,581,638
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15962,Fall,1,11,18,0,5,1,2,0.38,0.3939,0.43,0.3284,32,490,522
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15963,Fall,1,11,19,0,5,1,2,0.38,0.3939,0.43,0.2985,38,336,374
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15964,Fall,1,11,20,0,5,1,2,0.36,0.3333,0.46,0.4179,14,207,221
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15965,Fall,1,11,21,0,5,1,2,0.36,0.3333,0.46,0.3582,23,133,156
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15966,Fall,1,11,22,0,5,1,1,0.36,0.3333,0.46,0.2537,14,135,149
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,Jumat,15967,Fall,1,11,23,0,5,1,1,0.34,0.303,0.53,0.2985,11,108,119
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15968,Fall,1,11,0,0,6,0,1,0.34,0.3333,0.53,0.1642,9,99,108
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15969,Fall,1,11,1,0,6,0,2,0.34,0.303,0.49,0.3284,6,83,89
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15970,Fall,1,11,2,0,6,0,2,0.34,0.3182,0.49,0.2537,10,36,46
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15971,Fall,1,11,3,0,6,0,2,0.34,0.3182,0.49,0.2537,6,22,28
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15972,Fall,1,11,4,0,6,0,2,0.32,0.303,0.49,0.2985,8,8,16
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15973,Fall,1,11,5,0,6,0,2,0.32,0.303,0.49,0.2537,1,8,9
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15974,Fall,1,11,6,0,6,0,2,0.32,0.3182,0.49,0.194,4,17,21
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15975,Fall,1,11,7,0,6,0,2,0.32,0.303,0.49,0.2537,1,58,59
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15976,Fall,1,11,8,0,6,0,2,0.34,0.303,0.46,0.2985,10,132,142
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15977,Fall,1,11,9,0,6,0,2,0.34,0.303,0.49,0.2985,31,188,219
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15978,Fall,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.3881,68,260,328
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15979,Fall,1,11,11,0,6,0,2,0.36,0.3333,0.46,0.3881,56,284,340
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15980,Fall,1,11,12,0,6,0,2,0.36,0.3182,0.46,0.4627,74,320,394
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15981,Fall,1,11,13,0,6,0,2,0.36,0.3333,0.46,0.3582,110,339,449
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15982,Fall,1,11,14,0,6,0,2,0.36,0.3333,0.5,0.3284,136,319,455
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15983,Fall,1,11,15,0,6,0,2,0.36,0.3182,0.46,0.4478,117,331,448
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15984,Fall,1,11,16,0,6,0,2,0.36,0.3333,0.46,0.3284,108,292,400
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15985,Fall,1,11,17,0,6,0,2,0.36,0.3333,0.46,0.2985,112,298,410
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15986,Fall,1,11,18,0,6,0,2,0.36,0.3333,0.46,0.2836,58,239,297
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15987,Fall,1,11,19,0,6,0,1,0.36,0.3485,0.5,0.1642,22,217,239
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15988,Fall,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,23,158,181
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15989,Fall,1,11,21,0,6,0,1,0.34,0.3485,0.53,0.1045,31,135,166
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15990,Fall,1,11,22,0,6,0,1,0.32,0.3333,0.57,0.1045,13,133,146
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,Sabtu,15991,Fall,1,11,23,0,6,0,1,0.32,0.3333,0.57,0.1045,15,133,148
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15992,Fall,1,11,0,0,0,0,1,0.3,0.3182,0.61,0.1045,5,97,102
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15993,Fall,1,11,1,0,0,0,1,0.26,0.2879,0.81,0.0896,26,139,165
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15994,Fall,1,11,2,0,0,0,1,0.3,0.3333,0.65,0.0,6,31,37
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15995,Fall,1,11,3,0,0,0,1,0.28,0.2879,0.61,0.1045,1,10,11
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15996,Fall,1,11,4,0,0,0,1,0.26,0.2727,0.65,0.1343,2,7,9
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15997,Fall,1,11,5,0,0,0,1,0.26,0.2727,0.65,0.1045,0,5,5
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15998,Fall,1,11,6,0,0,0,1,0.28,0.2879,0.61,0.1343,2,14,16
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,15999,Fall,1,11,7,0,0,0,1,0.26,0.2727,0.65,0.1045,11,39,50
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16000,Fall,1,11,8,0,0,0,1,0.3,0.303,0.56,0.1343,34,115,149
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16001,Fall,1,11,9,0,0,0,1,0.32,0.3333,0.53,0.0,56,161,217
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16002,Fall,1,11,10,0,0,0,1,0.34,0.3333,0.49,0.194,73,287,360
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16003,Fall,1,11,11,0,0,0,1,0.38,0.3939,0.46,0.2239,134,311,445
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16004,Fall,1,11,12,0,0,0,1,0.38,0.3939,0.46,0.2239,150,354,504
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16005,Fall,1,11,13,0,0,0,1,0.4,0.4091,0.43,0.2239,122,371,493
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16006,Fall,1,11,14,0,0,0,1,0.4,0.4091,0.4,0.194,149,360,509
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16007,Fall,1,11,15,0,0,0,1,0.4,0.4091,0.4,0.2239,149,300,449
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16008,Fall,1,11,16,0,0,0,1,0.4,0.4091,0.4,0.3284,119,316,435
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16009,Fall,1,11,17,0,0,0,1,0.36,0.3485,0.43,0.194,57,270,327
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16010,Fall,1,11,18,0,0,0,1,0.36,0.3485,0.43,0.2239,31,206,237
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16011,Fall,1,11,19,0,0,0,1,0.36,0.3333,0.43,0.2537,24,203,227
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16012,Fall,1,11,20,0,0,0,1,0.32,0.2879,0.53,0.3582,7,134,141
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16013,Fall,1,11,21,0,0,0,1,0.3,0.2727,0.52,0.2985,16,71,87
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16014,Fall,1,11,22,0,0,0,1,0.3,0.2879,0.52,0.2836,15,64,79
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,Minggu,16015,Fall,1,11,23,0,0,0,2,0.3,0.303,0.56,0.1642,12,41,53
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16016,Fall,1,11,0,0,1,1,2,0.3,0.2879,0.56,0.194,3,20,23
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16017,Fall,1,11,1,0,1,1,2,0.3,0.303,0.56,0.1642,0,8,8
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16018,Fall,1,11,2,0,1,1,2,0.3,0.303,0.56,0.1642,2,4,6
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16019,Fall,1,11,3,0,1,1,2,0.3,0.2879,0.56,0.2239,1,3,4
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16020,Fall,1,11,4,0,1,1,2,0.3,0.2879,0.52,0.2537,5,11,16
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16021,Fall,1,11,5,0,1,1,2,0.3,0.2727,0.52,0.3284,1,38,39
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16022,Fall,1,11,6,0,1,1,2,0.3,0.2879,0.49,0.2836,4,135,139
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16023,Fall,1,11,7,0,1,1,2,0.3,0.2879,0.49,0.2537,8,453,461
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16024,Fall,1,11,8,0,1,1,2,0.3,0.2879,0.49,0.2239,19,629,648
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16025,Fall,1,11,9,0,1,1,2,0.3,0.2879,0.52,0.2836,18,239,257
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16026,Fall,1,11,10,0,1,1,1,0.32,0.303,0.49,0.2836,30,112,142
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16027,Fall,1,11,11,0,1,1,1,0.34,0.3182,0.46,0.2239,31,119,150
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16028,Fall,1,11,12,0,1,1,1,0.36,0.3333,0.43,0.3284,38,206,244
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16029,Fall,1,11,13,0,1,1,1,0.36,0.3333,0.4,0.2537,39,183,222
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16030,Fall,1,11,14,0,1,1,1,0.38,0.3939,0.4,0.1642,31,165,196
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,Senin,16031,Fall,1,11,15,0,1,1,1,0.38,0.3939,0.4,0.2836,24,207,231
